document	topic	gamma
21_1840	2	0.32666666666666666
210_1849	2	0.18434343434343434
211_1846	2	0.027881040892193308
212_1847	2	0.01953125
214_1827	2	0.036290322580645164
215_1832	2	0.10493827160493827
216_1835	2	0.2630208333333333
217_1821	2	0.1179245283018868
218_1825	2	0.3543046357615894
219-1_1838	2	0.049342105263157895
219-2_1838	2	0.15425531914893617
220_1831	2	0.07142857142857142
221-1_1838	2	0.15185185185185185
221-2_1838	2	0.11151079136690648
222_1839	2	0.004464285714285714
223_1829	2	0.001937984496124031
224_1831	2	0.006024096385542169
225-1_1838	2	0.003937007874015748
225-2_1838	2	0.12931034482758622
226_1834	2	0.015957446808510637
227_1835	2	0.020446096654275093
228_1838	2	0.17883211678832117
229_1839	2	0.004
23_1840	2	0.43653846153846154
230-1_1827	2	0.017985611510791366
230-2_1827	2	0.03488372093023256
230-3_1827	2	0.026119402985074626
230-4_1827	2	0.48188405797101447
230-5_1827	2	0.4517241379310345
230-6_1827	2	0.5964285714285714
230-7_1827	2	0.36594202898550726
230-8_1827	2	0.5177777777777778
231_1838	2	0.02717391304347826
232_1826	2	0.14974619289340102
233_1825	2	0.14609053497942387
235-1_1834	2	0.0033333333333333335
235-2_1834	2	0.3
236-1_1830	2	0.002890173410404624
236-2_1830	2	0.1480891719745223
237_1835	2	0.25081967213114753
238-1_1833	2	0.0032679738562091504
238-2_1833	2	0.03374233128834356
238-3_1833	2	0.25796178343949044
238-4_1833	2	0.05
238-5_1833	2	0.12151394422310757
239_1835	2	0.371875
24-1_1840	2	0.3522727272727273
24-2_1840	2	0.18442622950819673
24-3_1840	2	0.14855072463768115
24-4_1840	2	0.17669172932330826
24-5_1840	2	0.14233576642335766
24-6_1840	2	0.2217391304347826
24-7_1840	2	0.4369158878504673
240_1830	2	0.06914893617021277
241_1835	2	0.003424657534246575
242_1830	2	0.20098039215686275
243-1_1831	2	0.26944444444444443
243-2_1831	2	0.2728658536585366
244-1_1828	2	0.004
244-2_1828	2	0.06521739130434782
245_1834	2	0.0058823529411764705
246_1836	2	0.5673913043478261
247_1829	2	0.09848484848484848
248-1_1833	2	0.3869565217391304
248-2_1833	2	0.3489208633093525
248-3_1833	2	0.6386861313868614
248-4_1833	2	0.575187969924812
248-5_1833	2	0.5994623655913979
249_1828	2	0.47093023255813954
25_1841	2	0.11805555555555555
250_1832	2	0.43043478260869567
251_1839	2	0.2578125
252_1834	2	0.004032258064516129
253_1839	2	0.286231884057971
254_1835	2	0.1875
255_1835	2	0.01282051282051282
256_1835	2	0.07303370786516854
257_1838	2	0.11788617886178862
258_1838	2	0.11842105263157894
259_1834	2	0.005319148936170213
26_1841	2	0.2908496732026144
260_1835	2	0.24193548387096775
261_1832	2	0.31862745098039214
262_1833	2	0.002564102564102564
263_1836	2	0.34656084656084657
264_1835	2	0.16554054054054054
265_1834	2	0.33843537414965985
266-1_1834	2	0.2651006711409396
266-2_1834	2	0.3233695652173913
267_1830	2	0.07480314960629922
269_1827	2	0.006666666666666667
270_1829	2	0.08076923076923077
271-1_1833	2	0.20205479452054795
271-2_1833	2	0.09114583333333333
272_1839	2	0.040229885057471264
273-1_1838	2	0.011904761904761904
273-2_1838	2	0.1618705035971223
273-3_1838	2	0.11328125
273-4_1838	2	0.22098214285714285
274_1837	2	0.01740506329113924
275_1839	2	0.26419213973799127
276-1_1825	2	0.1423611111111111
276-2_1825	2	0.08333333333333333
276-3_1825	2	0.002127659574468085
278_1827	2	0.06762295081967214
279_1827	2	0.06297709923664122
28_1841	2	0.16176470588235295
280_1839	2	0.21470588235294116
281-1_1828	2	0.2074468085106383
281-2_1828	2	0.14
282-1_1828	2	0.3932038834951456
282-2_1828	2	0.3521739130434783
282-3_1828	2	0.36403508771929827
282-4_1828	2	0.10396039603960396
282-5_1828	2	0.25
29_1841	2	0.10661764705882353
3_1840	2	0.2480916030534351
30_1841	2	0.035211267605633804
31-1_1841	2	0.04644808743169399
31-2_1841	2	0.08901515151515152
32_1841	2	0.2094017094017094
33_1841	2	0.034722222222222224
34_1841	2	0.18456375838926176
3463_1824	2	0.17586206896551723
35_1841	2	0.07553956834532374
36-1_1841	2	0.005681818181818182
36-2_1841	2	0.006024096385542169
36-3_1841	2	0.1813186813186813
36-4_1841	2	0.27325581395348836
36-5_1841	2	0.3423913043478261
36-6_1841	2	0.51953125
3788_1820	2	0.14948453608247422
38_1840	2	0.09935897435897435
39-1_1841	2	0.020348837209302327
39-2_1841	2	0.10398230088495575
4_1840	2	0.34375
41_1841	2	0.20866141732283464
42_1842	2	0.11016949152542373
43_1842	2	0.3607142857142857
44_1842	2	0.0797872340425532
4475_1830	2	0.23717948717948717
4478_1830	2	0.0030303030303030303
4483_1835	2	0.040880503144654086
4489_1835	2	0.02459016393442623
45_1842	2	0.0125
47_1842	2	0.3068181818181818
48_1842	2	0.11151079136690648
49_1842	2	0.25496688741721857
5_1840	2	0.29322033898305083
50_1842	2	0.16037735849056603
506-1_1832	2	0.045454545454545456
51_1842	2	0.11666666666666667
52_1842	2	0.49107142857142855
53-1_1842	2	0.13701923076923078
53-2_1842	2	0.14039408866995073
53-3_1842	2	0.495850622406639
53-4_1842	2	0.30833333333333335
54-1_1842	2	0.3908450704225352
54-2_1842	2	0.28378378378378377
55_1842	2	0.041666666666666664
56_1842	2	0.07425742574257425
57_1842	2	0.3153846153846154
58_1843	2	0.13839285714285715
5855-1_1825	2	0.007042253521126761
59_1843	2	0.15880503144654087
6_1840	2	0.03048780487804878
60_1843	2	0.023809523809523808
61_1843	2	0.236
63-1_1843	2	0.16451612903225807
63-2_1843	2	0.28353658536585363
63-3_1843	2	0.0782312925170068
63-4_1843	2	0.11194029850746269
64_1844	2	0.2757352941176471
65_1844	2	0.015337423312883436
66_1844	2	0.04189944134078212
67_1844	2	0.40853658536585363
6782-1_1814	2	0.02027027027027027
6782-2_1814	2	0.125
6782-3_1814	2	0.14393939393939395
6783-1_1815	2	0.3356164383561644
6783-2_1815	2	0.22297297297297297
6783-3_1815	2	0.036231884057971016
68_1843	2	0.10227272727272728
6807-1_1828	2	0.02577319587628866
6807-2_1828	2	0.038461538461538464
6807-3_1828	2	0.016483516483516484
6816-1_1814	2	0.0625
6817-1_1816	2	0.2012987012987013
6817-2_1816	2	0.19135802469135801
6817-3_1816	2	0.21666666666666667
6817-4_1816	2	0.34868421052631576
6817-5_1816	2	0.018518518518518517
6818_1817	2	0.027777777777777776
69_1843	2	0.37919463087248323
6953-1_1838	2	0.11971830985915492
7_1840	2	0.33516483516483514
70_1844	2	0.2636986301369863
7028-1_1827	2	0.08783783783783784
71-1_1844	2	0.030201342281879196
71-2_1844	2	0.0035211267605633804
71-3_1844	2	0.22303921568627452
7192_1836	2	0.720108695652174
72_1844	2	0.2654639175257732
7200-1_1825	2	0.34507042253521125
73_1845	2	0.32926829268292684
74_1845	2	0.4166666666666667
746_1824	2	0.40728476821192056
7482_1825	2	0.324468085106383
75_1845	2	0.007692307692307693
7562_1829	2	0.08854166666666667
7563_1829	2	0.13380281690140844
7564_1829	2	0.24166666666666667
7573_1829	2	0.02066115702479339
7599-1_1830	2	0.1902654867256637
76_1841	2	0.22333333333333333
7622_1830	2	0.3952380952380952
7653_1830	2	0.31547619047619047
7655_1830	2	0.0660377358490566
77-1_1845	2	0.009316770186335404
77-2_1845	2	0.0024390243902439024
7747-1_1831	2	0.03571428571428571
7774_1832	2	0.2190082644628099
78_1845	2	0.025
7817_1832	2	0.041666666666666664
7819_1832	2	0.13087248322147652
79_1845	2	0.05952380952380952
7915-1_1835	2	0.4583333333333333
8_1840	2	0.3739495798319328
80-1_1845	2	0.02108433734939759
80-2_1845	2	0.002793296089385475
81_1845	2	0.22189349112426035
82-1_1846	2	0.20072992700729927
82-2_1846	2	0.02287581699346405
83_1846	2	0.004347826086956522
84_1846	2	0.010638297872340425
85_1846	2	0.1875
86_1846	2	0.359375
87_1846	2	0.0125
877-1_1822	2	0.1043956043956044
88_1846	2	0.125
886_1825	2	0.008771929824561403
89_1846	2	0.255050505050505
898_1824	2	0.03333333333333333
9_1840	2	0.3439024390243902
90_1846	2	0.23214285714285715
91_1847	2	0.07709251101321586
911_1831	2	0.09765625
9161_1831	2	0.36160714285714285
92_1847	2	0.19736842105263158
93_1847	2	0.02336448598130841
939-1_1824	2	0.00684931506849315
939-2_1824	2	0.09615384615384616
939-3_1824	2	0.05844155844155844
94_1847	2	0.00510204081632653
946_1825	2	0.08518518518518518
95_1847	2	0.19230769230769232
96-1_1847	2	0.021367521367521368
96-2_1847	2	0.00273224043715847
97_1847	2	0.17857142857142858
975_1827	2	0.0635593220338983
98_1847	2	0.004166666666666667
99_1847	2	0.09146341463414634
1_1840	3	0.0037313432835820895
10_1840	3	0.032467532467532464
100_1847	3	0.008771929824561403
101_1847	3	0.04954954954954955
102-1_1847	3	0.04954954954954955
102-2_1847	3	0.0029239766081871343
1027-1_1829	3	0.10714285714285714
103_1848	3	0.007894736842105263
104-1_1848	3	0.00974025974025974
104-2_1848	3	0.007731958762886598
105_1848	3	0.004273504273504274
106_1841	3	0.0016778523489932886
107_1850	3	0.010416666666666666
108_1850	3	0.11486486486486487
109_1843	3	0.005208333333333333
11_1840	3	0.003787878787878788
110_1850	3	0.016233766233766232
111_1846	3	0.0021008403361344537
11192_1829	3	0.005747126436781609
112_1850	3	0.004273504273504274
113_1847	3	0.015957446808510637
114_1842	3	0.007246376811594203
115_1843	3	0.028225806451612902
1155_1835	3	0.18027210884353742
1156_1835	3	0.004273504273504274
116_1850	3	0.012096774193548387
1169_1826	3	0.022292993630573247
117_1850	3	0.007142857142857143
118_1843	3	0.03260869565217391
119_1850	3	0.03676470588235294
11906_1830	3	0.01048951048951049
11994-1_1831	3	0.006944444444444444
12_1840	3	0.015
120_1850	3	0.12686567164179105
121_1850	3	0.007425742574257425
122_1840	3	0.005376344086021506
123_1840	3	0.03205128205128205
12386_1820	3	0.004
124_1840	3	0.007425742574257425
12447-1_1822	3	0.07222222222222222
12447-2_1822	3	0.02717391304347826
12447-3_1822	3	0.0056179775280898875
12499_1824	3	0.028688524590163935
12529_1824	3	0.0032679738562091504
12563-1_1825	3	0.008064516129032258
12563-2_1825	3	0.06521739130434782
12563-3_1825	3	0.19230769230769232
126_1840	3	0.004166666666666667
12692_1827	3	0.00423728813559322
127_1840	3	0.002380952380952381
12723-1_1828	3	0.007246376811594203
12726_1828	3	0.01020408163265306
12738_1828	3	0.021739130434782608
12761-1_1829	3	0.051470588235294115
128_1840	3	0.06
12814-1_1830	3	0.006172839506172839
12865-1_1833	3	0.02112676056338028
12865-2_1833	3	0.12804878048780488
12865-3_1833	3	0.08441558441558442
12871_1833	3	0.03712871287128713
12872-1_1833	3	0.007462686567164179
12887-1_1834	3	0.00847457627118644
12891-1_1834	3	0.01744186046511628
12894-1_1834	3	0.05
12897-1_1834	3	0.09259259259259259
12897-2_1834	3	0.0056179775280898875
12897-3_1834	3	0.005952380952380952
12898-1_1834	3	0.018072289156626505
12899_1834	3	0.006756756756756757
129_1841	3	0.004464285714285714
12908-1_1835	3	0.05737704918032787
12908-2_1835	3	0.008064516129032258
12908-3_1835	3	0.1056338028169014
13_1840	3	0.026442307692307692
130_1841	3	0.005952380952380952
131_1841	3	0.004347826086956522
132_1841	3	0.0058823529411764705
133_1841	3	0.43125
134_1841	3	0.006329113924050633
135_1841	3	0.007575757575757576
136_1841	3	0.0049504950495049506
137_1841	3	0.02717391304347826
138_1841	3	0.02669902912621359
139_1841	3	0.02610441767068273
14_1840	3	0.010080645161290322
140_1841	3	0.09953703703703703
141_1841	3	0.14344262295081966
142-1_1841	3	0.04365079365079365
142-2_1841	3	0.029801324503311258
143_1841	3	0.0035714285714285713
144_1841	3	0.0045045045045045045
145_1842	3	0.00641025641025641
147_1842	3	0.013513513513513514
148_1842	3	0.019736842105263157
149-1_1842	3	0.003205128205128205
149-2_1842	3	0.0035211267605633804
149-3_1842	3	0.0032679738562091504
149-4_1842	3	0.005226480836236934
15_1840	3	0.02142857142857143
150_1842	3	0.004672897196261682
15038_1829	3	0.5687022900763359
15044_1829	3	0.01282051282051282
15058_1830	3	0.015151515151515152
15087_1835	3	0.016666666666666666
151_1842	3	0.002688172043010753
152_1843	3	0.005681818181818182
153_1844	3	0.09114583333333333
154_1844	3	0.006880733944954129
156_1845	3	0.09848484848484848
157_1847	3	0.05191256830601093
158_1847	3	0.016129032258064516
16_1840	3	0.003937007874015748
160_1848	3	0.014534883720930232
162_1849	3	0.00211864406779661
163_1849	3	0.024193548387096774
164_1850	3	0.0017301038062283738
165_1840	3	0.07267441860465117
166_1840	3	0.004032258064516129
167_1840	3	0.0047169811320754715
16732-1_1824	3	0.00641025641025641
16733_1824	3	0.005154639175257732
168-1_1840	3	0.0798611111111111
168-2_1840	3	0.007211538461538462
169_1840	3	0.012396694214876033
17_1840	3	0.004807692307692308
173_1841	3	0.09444444444444444
174_1842	3	0.034653465346534656
175_1842	3	0.029891304347826088
17543_1816	3	0.006172839506172839
176_1842	3	0.011450381679389313
177-1_1843	3	0.2610294117647059
177-2_1843	3	0.26644736842105265
177-3_1843	3	0.0030120481927710845
17714_1831	3	0.10135135135135136
17740_1836	3	0.010869565217391304
178_1843	3	0.008333333333333333
17827-1_1808	3	0.006944444444444444
17827-2_1808	3	0.01764705882352941
17827-3_1808	3	0.06790123456790123
17827-4_1808	3	0.11038961038961038
17827-5_1808	3	0.01875
17828-1_1809	3	0.2357142857142857
17828-2_1809	3	0.016666666666666666
17828-3_1809	3	0.020833333333333332
17829-1_1812	3	0.0125
17829-2_1812	3	0.29365079365079366
17829-3_1812	3	0.007042253521126761
17830-1_1813	3	0.01948051948051948
17830-2_1813	3	0.039473684210526314
17830-3_1813	3	0.022727272727272728
17831-1_1812	3	0.021739130434782608
17831-2_1812	3	0.04032258064516129
17831-3_1812	3	0.04861111111111111
17831-4_1812	3	0.022727272727272728
17831-5_1812	3	0.1015625
17832-1_1813	3	0.06
17832-2_1813	3	0.0872093023255814
17832-3_1813	3	0.10625
17833-1_1814	3	0.006097560975609756
17833-2_1814	3	0.043209876543209874
17833-3_1814	3	0.0058823529411764705
17834-1_1814	3	0.046875
17834-2_1814	3	0.006329113924050633
17834-3_1814	3	0.005747126436781609
17835-1_1814	3	0.041666666666666664
17835-2_1814	3	0.008620689655172414
17835-3_1814	3	0.04310344827586207
17835-4_1814	3	0.12037037037037036
17835-5_1814	3	0.013888888888888888
17836-1_1814	3	0.1774193548387097
17836-2_1814	3	0.006172839506172839
17836-3_1814	3	0.08227848101265822
17837-1_1814	3	0.00684931506849315
17837-2_1814	3	0.10897435897435898
17837-3_1814	3	0.050724637681159424
17837-4_1814	3	0.007352941176470588
17837-5_1814	3	0.1328125
17838-1_1814	3	0.07534246575342465
17838-2_1814	3	0.07432432432432433
17838-3_1814	3	0.034722222222222224
17838-4_1814	3	0.1417910447761194
17838-5_1814	3	0.06521739130434782
17842-1_1818	3	0.0078125
17843_1818	3	0.005376344086021506
17844_1818	3	0.06048387096774194
17845-1_1818	3	0.3641304347826087
17845-2_1818	3	0.37790697674418605
17845-3_1818	3	0.31666666666666665
17846-1_1819	3	0.024193548387096774
17846-2_1819	3	0.041666666666666664
17846-3_1819	3	0.09482758620689655
17847_1816	3	0.009615384615384616
17848_1816	3	0.3269230769230769
17849_1816	3	0.003676470588235294
17850-1_1822	3	0.11666666666666667
17850-2_1822	3	0.11170212765957446
17850-3_1822	3	0.0755813953488372
17851-1_1828	3	0.0125
17851-2_1828	3	0.32575757575757575
17851-3_1828	3	0.006493506493506494
17853-1_1831	3	0.006756756756756757
17854-1_1831	3	0.035211267605633804
17854-2_1831	3	0.14383561643835616
17854-3_1831	3	0.15714285714285714
17855-1_1831	3	0.12650602409638553
17855-2_1831	3	0.2471264367816092
17855-3_1831	3	0.006172839506172839
17856-1_1831	3	0.0056179775280898875
17857-1_1831	3	0.19230769230769232
17858-1_1831	3	0.01
17858-2_1831	3	0.007352941176470588
17858-3_1831	3	0.007042253521126761
17858-4_1831	3	0.0472972972972973
17858-5_1831	3	0.06338028169014084
17859-1_1831	3	0.006578947368421052
17859-2_1831	3	0.05113636363636364
17859-3_1831	3	0.005376344086021506
17859-4_1831	3	0.006024096385542169
17859-5_1831	3	0.05913978494623656
17860-1_1831	3	0.10365853658536585
17860-2_1831	3	0.005494505494505495
17860-3_1831	3	0.18235294117647058
17861-1_1832	3	0.05625
17861-2_1832	3	0.06428571428571428
17861-3_1832	3	0.006944444444444444
17861-4_1832	3	0.02142857142857143
17861-5_1832	3	0.005952380952380952
17862-1_1832	3	0.0189873417721519
17863-1_1832	3	0.003937007874015748
17864_1832	3	0.0035211267605633804
17865-1_1832	3	0.006493506493506494
17866_1833	3	0.03618421052631579
17867-1_1833	3	0.16891891891891891
17867-2_1833	3	0.1956521739130435
17867-3_1833	3	0.13970588235294118
17867-4_1833	3	0.14189189189189189
17867-5_1833	3	0.023076923076923078
18_1840	3	0.03424657534246575
180_1844	3	0.0020833333333333333
182-1_1844	3	0.172
182-2_1844	3	0.0040650406504065045
182-3_1844	3	0.04583333333333333
182-4_1844	3	0.004132231404958678
182-5_1844	3	0.052845528455284556
182-6_1844	3	0.020491803278688523
182-7_1844	3	0.004
182-8_1844	3	0.01079136690647482
183_1844	3	0.01020408163265306
184_1845	3	0.007142857142857143
189_1846	3	0.0037593984962406013
19_1840	3	0.008333333333333333
190_1846	3	0.2637931034482759
191_1846	3	0.052995391705069124
192_1846	3	0.059782608695652176
193_1848	3	0.006172839506172839
195_1848	3	0.013513513513513514
196_1848	3	0.015
197-1_1848	3	0.018656716417910446
197-2_1848	3	0.16322314049586778
198_1848	3	0.029953917050691243
199_1850	3	0.04435483870967742
2_1840	3	0.07352941176470588
200_1850	3	0.02358490566037736
201_1850	3	0.3926553672316384
202_1850	3	0.004424778761061947
204_1846	3	0.005494505494505495
205-1_1840	3	0.10820895522388059
205-2_1840	3	0.1962962962962963
205-3_1840	3	0.010714285714285714
205-4_1840	3	0.0030303030303030303
206_1841	3	0.11781609195402298
207-1_1849	3	0.0028735632183908046
207-2_1849	3	0.0017123287671232876
208_1849	3	0.09651898734177215
209_1849	3	0.020361990950226245
21_1840	3	0.006666666666666667
210_1849	3	0.012626262626262626
211_1846	3	0.0055762081784386614
212_1847	3	0.00390625
214_1827	3	0.7056451612903226
215_1832	3	0.006172839506172839
216_1835	3	0.0026041666666666665
217_1821	3	0.42924528301886794
218_1825	3	0.0033112582781456954
219-1_1838	3	0.009868421052631578
219-2_1838	3	0.012411347517730497
220_1831	3	0.037815126050420166
221-1_1838	3	0.003703703703703704
221-2_1838	3	0.0035971223021582736
222_1839	3	0.04017857142857143
223_1829	3	0.05232558139534884
224_1831	3	0.006024096385542169
225-1_1838	3	0.003937007874015748
225-2_1838	3	0.020114942528735632
226_1834	3	0.005319148936170213
227_1835	3	0.38104089219330856
228_1838	3	0.0036496350364963502
229_1839	3	0.012
23_1840	3	0.0057692307692307696
230-1_1827	3	0.03237410071942446
230-2_1827	3	0.01937984496124031
230-3_1827	3	0.0037313432835820895
230-4_1827	3	0.0036231884057971015
230-5_1827	3	0.0034482758620689655
230-6_1827	3	0.0035714285714285713
230-7_1827	3	0.0036231884057971015
230-8_1827	3	0.0022222222222222222
231_1838	3	0.40398550724637683
232_1826	3	0.02284263959390863
233_1825	3	0.026748971193415638
235-1_1834	3	0.0033333333333333335
235-2_1834	3	0.0069767441860465115
236-1_1830	3	0.29190751445086704
236-2_1830	3	0.10987261146496816
237_1835	3	0.001639344262295082
238-1_1833	3	0.049019607843137254
238-2_1833	3	0.015337423312883436
238-3_1833	3	0.009554140127388535
238-4_1833	3	0.0033333333333333335
238-5_1833	3	0.00199203187250996
239_1835	3	0.009375
24-1_1840	3	0.003787878787878788
24-2_1840	3	0.012295081967213115
24-3_1840	3	0.010869565217391304
24-4_1840	3	0.0037593984962406013
24-5_1840	3	0.010948905109489052
24-6_1840	3	0.004347826086956522
24-7_1840	3	0.002336448598130841
240_1830	3	0.015957446808510637
241_1835	3	0.017123287671232876
242_1830	3	0.004901960784313725
243-1_1831	3	0.06944444444444445
243-2_1831	3	0.028963414634146343
244-1_1828	3	0.004
